Difficulty,wasSolved,NakedSingles,HiddenSingles,NakedSubsets_Size2,HiddenSubsets_Size2,BlockLine-Interactions,NakedSubsets_Size3,HiddenSubsets_Size3,NakedSubsets_Size4,HiddenSubsets_Size4,XWing,GivenCount,AnzStartPos1,AnzStartPos2,AnzStartPos3,AnzStartPos4,AnzStartPos5,AnzStartPos6,AnzStartPos7,AnzStartPos8,AnzStartPos9,AnzPossibilities,wasBacktracked
0,1,47,12,0,0,0,0,0,0,0,0,22,6,7,8,7,6,6,6,6,7,234,0
0,1,34,23,0,0,0,0,0,0,0,0,24,4,6,5,7,7,6,6,7,9,239,0
0,1,50,0,0,0,0,0,0,0,0,0,31,7,3,7,4,7,5,6,2,9,159,0
0,1,49,10,0,0,0,0,0,0,0,0,22,5,12,6,5,7,7,9,4,4,250,0
0,1,48,0,0,0,0,0,0,0,0,0,33,7,8,4,5,6,6,5,3,4,142,0
0,1,36,25,0,0,0,0,0,0,0,0,20,4,8,8,6,9,5,6,8,7,274,0
0,1,43,10,0,0,0,0,0,0,0,0,28,5,8,4,4,7,6,8,3,8,191,0
0,1,46,13,0,0,0,0,0,0,0,0,22,7,7,6,6,7,7,5,8,6,240,0
0,1,48,11,0,0,0,0,0,0,0,0,22,9,11,7,5,6,5,8,4,4,235,0
0,1,47,0,0,0,0,0,0,0,0,0,34,6,7,2,3,8,11,5,3,2,137,0
0,1,49,1,0,0,0,0,0,0,0,0,31,12,5,5,4,5,5,4,5,5,164,0
0,1,49,0,0,0,0,0,0,0,0,0,32,6,6,4,9,7,7,2,4,4,143,0
0,1,48,0,0,0,0,0,0,0,0,0,33,4,4,4,4,4,7,5,6,10,139,0
0,1,57,1,0,0,0,0,0,0,0,0,23,6,6,9,5,7,9,4,8,4,233,0
0,1,31,30,0,0,0,0,0,0,0,0,20,7,7,7,6,11,6,4,7,6,276,0
0,1,51,8,0,0,0,0,0,0,0,0,22,8,9,6,6,4,6,5,8,7,239,0
0,1,45,12,0,0,0,0,0,0,0,0,24,4,7,8,11,5,7,4,6,5,199,0
0,1,46,0,0,0,0,0,0,0,0,0,35,11,5,3,5,4,5,6,6,1,119,0
0,1,55,0,0,0,0,0,0,0,0,0,26,8,6,8,6,7,4,4,7,5,188,0
0,1,44,3,0,0,0,0,0,0,0,0,34,11,7,4,4,5,5,3,3,5,140,0
0,1,49,0,0,0,0,0,0,0,0,0,32,5,6,5,5,10,5,4,5,4,144,0
0,1,48,5,0,0,0,0,0,0,0,0,28,7,5,6,5,7,6,3,7,7,181,0
0,1,53,0,0,0,0,0,0,0,0,0,28,6,8,7,6,7,7,3,6,3,177,0
0,1,41,20,0,0,0,0,0,0,0,0,20,8,8,9,6,8,5,6,6,5,262,0
0,1,43,10,0,0,0,0,0,0,0,0,28,11,6,3,9,6,5,4,2,7,190,0
0,1,51,7,0,0,0,0,0,0,0,0,23,6,5,1,3,3,1,3,6,2,242,0
0,1,54,0,0,0,0,0,0,0,0,0,27,5,9,4,5,6,8,6,3,8,194,0
0,1,46,3,0,0,0,0,0,0,0,0,32,5,5,9,11,4,6,2,4,3,164,0
0,1,51,0,0,0,0,0,0,0,0,0,30,7,7,6,3,5,5,6,5,7,173,0
0,1,43,8,0,0,0,0,0,0,0,0,30,9,4,5,11,6,3,5,5,3,180,0
0,1,44,15,0,0,0,0,0,0,0,0,22,7,6,6,6,9,6,6,9,4,253,0
0,1,51,0,0,0,0,0,0,0,0,0,30,7,6,7,4,9,5,6,3,4,156,0
0,1,52,0,0,0,0,0,0,0,0,0,29,5,6,8,7,5,3,8,7,3,160,0
0,1,48,0,0,0,0,0,0,0,0,0,33,5,5,5,4,5,5,5,5,9,138,0
0,1,36,14,0,0,0,0,0,0,0,0,31,7,3,7,6,5,5,9,4,4,168,0
0,1,49,2,0,0,0,0,0,0,0,0,30,8,5,5,7,5,6,4,5,6,159,0
0,1,51,0,0,0,0,0,0,0,0,0,30,3,7,8,10,6,5,5,3,4,154,0
0,1,35,26,0,0,0,0,0,0,0,0,20,7,7,5,8,6,5,7,7,9,264,0
0,1,49,0,0,0,0,0,0,0,0,0,32,10,4,5,4,8,5,4,5,4,138,0
0,1,45,4,0,0,0,0,0,0,0,0,32,8,8,2,3,7,5,2,4,4,143,0
0,1,49,0,0,0,0,0,0,0,0,0,32,5,6,8,4,6,4,6,4,6,137,0
0,1,48,0,0,0,0,0,0,0,0,0,33,5,6,3,8,4,5,5,7,5,137,0
0,1,49,0,0,0,0,0,0,0,0,0,32,11,8,4,4,6,4,5,2,5,157,0
0,1,43,15,0,0,0,0,0,0,0,0,23,3,9,7,10,7,10,5,5,2,234,0
0,1,51,4,0,0,0,0,0,0,0,0,26,9,10,6,5,5,5,5,5,5,202,0
0,1,43,16,0,0,0,0,0,0,0,0,22,12,6,6,6,10,5,6,3,5,231,0
0,1,33,23,0,0,0,0,0,0,0,0,25,7,7,5,5,9,6,8,5,4,214,0
0,1,33,21,0,0,0,0,0,0,0,0,27,4,6,4,4,2,4,7,7,3,201,0
0,1,43,15,0,0,0,0,0,0,0,0,23,6,6,6,9,6,6,5,4,4,219,0
0,1,44,15,0,0,0,0,0,0,0,0,22,8,6,4,6,5,4,6,2,6,239,0
0,1,54,3,0,0,0,0,0,0,0,0,24,7,6,7,8,7,8,4,4,6,227,0
0,1,50,7,0,0,0,0,0,0,0,0,24,4,8,5,6,8,8,4,5,5,235,0
0,1,50,0,0,0,0,0,0,0,0,0,31,3,6,5,10,8,4,6,4,4,157,0
0,1,42,8,0,0,0,0,0,0,0,0,31,7,8,5,5,6,8,1,4,6,172,0
0,1,25,35,0,0,0,0,0,0,0,0,21,8,9,6,7,7,6,5,7,5,264,0
0,1,44,10,0,0,0,0,0,0,0,0,27,5,6,4,6,9,6,6,6,6,182,0
0,1,44,16,0,0,0,0,0,0,0,0,21,6,3,3,2,1,2,2,3,1,259,0
0,1,55,4,0,0,0,0,0,0,0,0,22,8,7,9,5,9,6,7,5,3,238,0
0,1,47,0,0,0,0,0,0,0,0,0,34,9,3,7,5,4,5,5,3,6,128,0
0,1,48,0,0,0,0,0,0,0,0,0,33,8,7,6,3,9,6,5,1,3,140,0
0,1,50,0,0,0,0,0,0,0,0,0,31,7,5,5,5,7,4,3,4,10,160,0
0,1,36,22,0,0,0,0,0,0,0,0,23,9,7,5,4,6,4,7,9,7,228,0
0,1,35,26,0,0,0,0,0,0,0,0,20,6,10,5,7,6,9,5,7,6,263,0
0,1,44,14,0,0,0,0,0,0,0,0,23,7,9,7,5,6,6,7,5,6,228,0
0,1,40,20,0,0,0,0,0,0,0,0,21,7,7,7,5,10,7,6,5,6,251,0
0,1,47,11,1,0,0,0,0,0,0,0,23,0,4,3,1,5,2,2,3,2,221,0
0,1,53,1,0,0,0,0,0,0,0,0,27,6,7,6,7,8,4,6,3,7,183,0
0,1,52,0,0,0,0,0,0,0,0,0,29,7,8,6,8,4,6,4,3,6,165,0
0,1,52,0,0,0,0,0,0,0,0,0,29,7,5,5,6,5,5,7,8,4,168,0
0,1,42,17,0,0,0,0,0,0,0,0,22,2,6,3,5,2,6,4,4,6,242,0
0,1,51,0,0,0,0,0,0,0,0,0,30,6,8,3,6,6,6,5,4,7,162,0
0,1,53,0,0,0,0,0,0,0,0,0,28,6,4,6,8,7,6,8,5,3,189,0
0,1,51,0,0,0,0,0,0,0,0,0,30,10,7,4,7,5,7,4,4,3,158,0
0,1,42,16,0,0,0,0,0,0,0,0,23,8,7,4,5,6,6,9,8,5,238,0
0,1,40,14,0,0,0,0,0,0,0,0,27,3,6,6,7,8,4,5,10,5,190,0
0,1,49,2,0,0,0,0,0,0,0,0,30,6,3,3,6,8,5,8,8,4,158,0
0,1,42,16,0,0,0,0,0,0,0,0,23,1,3,4,2,4,5,0,0,3,214,0
0,1,34,20,0,0,0,0,0,0,0,0,27,11,3,5,8,5,7,6,7,2,206,0
0,1,48,8,0,0,0,0,0,0,0,0,25,9,6,5,5,12,4,6,5,4,221,0
0,1,36,20,0,0,0,0,0,0,0,0,25,10,3,4,10,5,6,6,4,4,206,0
0,1,47,0,0,0,0,0,0,0,0,0,34,3,5,4,2,0,1,1,3,2,132,0
0,1,50,0,0,0,0,0,0,0,0,0,31,6,5,3,5,3,6,4,3,5,163,0
0,1,46,11,0,0,0,0,0,0,0,0,24,7,6,4,6,9,6,6,8,5,215,0
0,1,44,8,0,0,0,0,0,0,0,0,29,7,4,5,7,8,7,5,4,5,170,0
0,1,44,7,0,0,0,0,0,0,0,0,30,5,7,5,7,3,7,4,4,9,160,0
0,1,53,0,0,0,0,0,0,0,0,0,28,6,4,8,8,5,6,7,2,7,171,0
0,1,48,0,0,0,0,0,0,0,0,0,33,6,7,6,7,4,9,2,5,2,153,0
0,1,43,15,0,0,0,0,0,0,0,0,23,6,5,5,7,6,6,5,8,6,229,0
0,1,36,19,0,0,0,0,0,0,0,0,26,2,0,5,5,5,3,5,0,4,208,0
0,1,46,11,0,0,0,0,0,0,0,0,24,7,4,9,7,6,5,5,5,9,225,0
0,1,36,17,0,0,0,0,0,0,0,0,28,7,6,3,8,7,5,4,6,7,186,0
0,1,52,0,0,0,0,0,0,0,0,0,29,4,5,7,6,7,5,10,5,3,171,0
0,1,45,9,0,0,0,0,0,0,0,0,27,7,11,6,6,4,6,5,5,4,189,0
0,1,33,27,0,0,0,0,0,0,0,0,21,12,7,8,5,7,6,5,5,5,251,0
0,1,50,0,0,0,0,0,0,0,0,0,31,4,8,7,6,7,4,6,2,6,146,0
0,1,50,10,0,0,0,0,0,0,0,0,21,7,6,5,5,7,5,3,4,5,250,0
0,1,45,10,0,0,0,0,0,0,0,0,26,6,5,6,9,4,7,6,7,5,191,0
0,1,40,18,0,0,0,0,0,0,0,0,23,11,8,10,5,6,6,3,4,5,250,0
0,1,44,6,0,0,0,0,0,0,0,0,31,4,7,6,5,9,5,7,3,4,162,0
0,1,48,2,0,0,0,0,0,0,0,0,31,6,6,5,2,5,7,5,7,7,167,0
0,1,49,0,0,0,0,0,0,0,0,0,32,4,7,8,6,5,5,5,5,4,138,0
0,1,49,0,0,0,0,0,0,0,0,0,32,6,4,8,6,4,11,2,5,3,145,0
0,1,43,14,0,0,0,0,0,0,0,0,24,5,8,6,3,7,7,8,3,2,211,0
0,1,54,0,0,0,0,0,0,0,0,0,27,5,5,8,6,6,8,6,5,5,188,0
0,1,49,0,0,0,0,0,0,0,0,0,32,6,6,8,3,4,10,3,5,4,140,0
0,1,54,4,0,0,0,0,0,0,0,0,23,5,6,5,14,5,5,6,7,5,238,0
0,1,51,0,0,0,0,0,0,0,0,0,30,10,5,5,5,4,4,8,5,5,170,0
0,1,50,0,0,0,0,0,0,0,0,0,31,6,8,7,7,5,7,3,3,4,148,0
0,1,47,0,0,0,0,0,0,0,0,0,34,4,4,7,5,4,6,8,4,5,121,0
0,1,54,0,0,0,0,0,0,0,0,0,27,6,8,10,5,7,4,7,3,4,184,0
0,1,40,19,0,0,0,0,0,0,0,0,22,8,6,8,6,5,6,9,5,6,249,0
0,1,39,14,0,0,0,0,0,0,0,0,28,5,9,5,4,8,6,5,3,4,175,0
0,1,47,0,0,0,0,0,0,0,0,0,34,6,7,4,5,9,6,4,4,2,145,0
0,1,45,13,0,0,0,0,0,0,0,0,23,5,8,7,8,7,6,6,5,6,221,0
0,1,51,0,0,0,0,0,0,0,0,0,30,7,5,10,5,3,6,4,6,5,161,0
0,1,37,24,0,0,0,0,0,0,0,0,20,6,7,6,7,6,7,5,8,9,266,0
0,1,53,0,0,0,0,0,0,0,0,0,28,8,7,10,6,5,6,3,4,4,180,0
0,1,50,8,0,0,0,0,0,0,0,0,23,7,8,6,6,9,6,6,6,4,226,0
0,1,42,15,0,0,0,0,0,0,0,0,24,10,7,6,5,4,6,10,4,5,219,0
0,1,47,1,0,0,0,0,0,0,0,0,33,5,5,8,7,7,4,3,4,5,137,0
0,1,48,0,0,0,0,0,0,0,0,0,33,6,7,6,5,6,4,3,7,4,126,0
0,1,45,7,0,0,0,0,0,0,0,0,29,7,6,7,6,5,3,6,5,7,170,0
0,1,46,5,0,0,0,0,0,0,0,0,30,6,4,5,6,7,8,5,6,4,162,0
0,1,48,0,0,0,0,0,0,0,0,0,33,5,6,5,7,8,7,5,5,0,115,0
0,1,48,5,0,0,0,0,0,0,0,0,28,7,5,6,10,5,5,5,6,4,179,0
0,1,50,0,0,0,0,0,0,0,0,0,31,7,5,7,5,4,5,6,6,5,149,0
0,1,57,0,0,0,0,0,0,0,0,0,24,5,6,6,9,10,5,5,6,5,219,0
0,1,44,8,0,0,0,0,0,0,0,0,29,4,6,3,6,4,5,7,6,3,172,0
0,1,51,0,0,0,0,0,0,0,0,0,30,5,5,11,10,4,3,7,3,3,161,0
0,1,36,18,0,0,0,0,0,0,0,0,27,9,5,7,6,6,4,4,9,4,197,0
0,1,46,5,0,0,0,0,0,0,0,0,30,7,4,10,6,8,3,6,3,4,153,0
0,1,43,9,0,0,0,0,0,0,0,0,29,4,6,10,3,9,4,3,3,6,172,0
0,1,46,0,0,0,0,0,0,0,0,0,35,3,5,5,7,4,5,8,3,6,121,0
0,1,51,0,0,0,0,0,0,0,0,0,30,5,6,6,4,7,4,7,8,4,149,0
0,1,38,20,0,0,0,0,0,0,0,0,23,7,6,7,7,5,10,6,6,4,248,0
0,1,46,4,0,0,0,0,0,0,0,0,31,7,5,9,6,5,9,3,3,3,174,0
0,1,39,18,0,0,0,0,0,0,0,0,24,3,6,0,1,6,0,4,5,4,225,0
0,1,53,0,0,0,0,0,0,0,0,0,28,7,9,3,4,8,4,9,4,5,176,0
0,1,47,5,0,0,0,0,0,0,0,0,29,8,4,4,7,5,8,6,5,5,170,0
0,1,51,1,0,0,0,0,0,0,0,0,29,7,6,6,9,6,4,8,2,4,187,0
0,1,40,15,0,0,0,0,0,0,0,0,26,6,5,7,5,8,11,6,5,2,216,0
0,1,48,8,0,0,0,0,0,0,0,0,25,8,6,12,7,6,7,4,3,3,206,0
0,1,39,16,0,0,0,0,0,0,0,0,26,7,4,5,8,5,8,9,5,4,203,0
0,1,45,11,0,0,0,0,0,0,0,0,25,10,7,4,5,10,6,4,4,6,210,0
0,1,44,17,0,0,0,0,0,0,0,0,20,2,7,5,6,7,2,2,3,6,262,0
0,1,54,0,0,0,0,0,0,0,0,0,27,5,13,6,6,5,7,4,4,4,190,0
0,1,48,12,0,0,0,0,0,0,0,0,21,9,6,11,6,8,5,4,6,5,251,0
0,1,36,18,0,0,0,0,0,0,0,0,27,4,4,5,8,10,8,5,5,5,205,0
0,1,42,13,0,0,0,0,0,0,0,0,26,5,2,5,6,6,5,5,5,4,213,0
0,1,43,9,0,0,0,0,0,0,0,0,29,8,6,4,4,7,4,10,5,4,179,0
0,1,50,7,0,0,0,0,0,0,0,0,24,5,5,5,3,4,6,6,2,2,229,0
0,1,46,0,0,0,0,0,0,0,0,0,35,9,6,4,7,4,4,6,3,3,138,0
0,1,46,12,0,0,0,0,0,0,0,0,23,8,8,10,4,5,4,7,6,6,231,0
0,1,48,3,0,0,0,0,0,0,0,0,30,8,9,7,3,3,6,6,6,3,157,0
0,1,52,0,0,0,0,0,0,0,0,0,29,7,8,7,4,4,5,3,7,7,153,0
0,1,39,20,0,0,0,0,0,0,0,0,22,6,8,6,8,9,7,4,5,6,234,0
0,1,52,0,0,0,0,0,0,0,0,0,29,5,7,5,7,8,8,4,5,3,167,0
0,1,37,20,0,0,0,0,0,0,0,0,24,5,4,5,5,8,6,6,7,7,224,0
0,1,40,18,0,0,0,0,0,0,0,0,23,4,8,6,5,6,7,7,9,6,251,0
0,1,50,0,0,0,0,0,0,0,0,0,31,5,6,4,5,4,5,7,9,5,150,0
0,1,30,31,0,0,0,0,0,0,0,0,20,6,7,7,5,7,4,7,4,6,267,0
0,1,48,4,0,0,0,0,0,0,0,0,29,9,6,5,6,6,3,9,5,3,170,0
0,1,38,23,0,0,0,0,0,0,0,0,20,8,4,6,6,5,6,3,6,5,270,0
0,1,36,22,0,0,0,0,0,0,0,0,23,4,4,6,3,6,6,6,6,2,229,0
0,1,47,0,0,0,0,0,0,0,0,0,34,5,8,4,6,4,5,5,4,6,127,0
0,1,56,0,0,0,0,0,0,0,0,0,25,10,5,6,8,6,7,4,5,5,210,0
0,1,39,21,0,0,0,0,0,0,0,0,21,6,9,6,9,6,10,5,5,4,264,0
0,1,44,5,0,0,0,0,0,0,0,0,32,4,5,5,5,2,3,5,3,2,156,0
0,1,47,11,0,0,0,0,0,0,0,0,23,7,9,8,8,5,4,7,5,5,232,0
0,1,37,21,0,0,0,0,0,0,0,0,23,8,4,6,9,8,5,8,5,5,232,0
0,1,49,0,0,0,0,0,0,0,0,0,32,5,6,5,4,7,7,3,6,6,148,0
0,1,51,0,0,0,0,0,0,0,0,0,30,9,5,5,9,2,7,6,4,4,156,0
0,1,49,0,0,0,0,0,0,0,0,0,32,6,5,6,7,2,3,9,5,2,158,0
0,1,48,10,0,0,0,0,0,0,0,0,23,6,7,6,5,7,6,9,7,5,222,0
0,1,37,24,0,0,0,0,0,0,0,0,20,6,6,8,0,1,4,1,1,3,256,0
0,1,50,0,0,0,0,0,0,0,0,0,31,7,5,8,5,9,4,5,3,4,151,0
0,1,41,7,0,0,0,0,0,0,0,0,33,6,4,5,6,6,6,4,5,2,138,0
0,1,48,7,0,0,0,0,0,0,0,0,26,7,8,7,7,4,4,4,5,9,191,0
0,1,42,10,0,0,0,0,0,0,0,0,29,5,4,4,5,6,5,6,8,9,162,0
0,1,35,18,0,0,0,0,0,0,0,0,28,6,5,5,4,6,5,5,7,6,174,0
0,1,39,20,0,0,0,0,0,0,0,0,22,7,7,4,6,9,8,8,6,4,241,0
0,1,46,0,0,0,0,0,0,0,0,0,35,7,3,9,5,3,3,5,6,5,128,0
0,1,48,7,0,0,0,0,0,0,0,0,26,3,10,5,7,1,7,6,3,3,184,0
0,1,39,17,0,0,0,0,0,0,0,0,25,4,13,4,8,5,4,7,3,4,217,0
0,1,55,0,0,0,0,0,0,0,0,0,26,6,5,7,8,4,4,6,11,4,200,0
0,1,46,10,0,0,0,0,0,0,0,0,25,7,5,5,7,6,5,5,6,10,215,0
0,1,49,0,0,0,0,0,0,0,0,0,32,4,8,5,4,8,2,4,10,4,136,0
0,1,47,14,0,0,0,0,0,0,0,0,20,3,2,4,1,3,3,2,1,2,272,0
0,1,39,18,2,1,0,0,0,0,0,0,24,5,4,10,5,9,8,6,4,6,219,0
0,1,46,0,0,0,0,0,0,0,0,0,35,6,7,7,6,2,5,6,3,4,117,0
0,1,47,8,0,0,0,0,0,0,0,0,26,5,5,1,1,6,2,2,0,1,207,0
0,1,37,18,0,0,0,0,0,0,0,0,26,6,4,5,7,6,11,7,4,5,211,0
0,1,46,12,0,0,0,0,0,0,0,0,23,6,7,6,7,7,7,5,5,4,223,0
0,1,41,13,0,0,0,0,0,0,0,0,27,9,5,4,10,5,6,4,4,7,194,0
0,1,45,3,0,0,0,0,0,0,0,0,33,3,5,5,6,7,4,3,10,5,142,0
0,1,38,13,0,0,0,0,0,0,0,0,30,4,7,5,6,5,10,4,4,6,176,0
0,1,49,0,0,0,0,0,0,0,0,0,32,5,4,5,4,7,6,8,7,3,144,0
0,1,49,0,0,0,0,0,0,0,0,0,32,8,4,3,7,8,6,6,3,4,150,0
0,1,40,15,0,0,0,0,0,0,0,0,26,5,9,13,6,4,5,6,3,4,203,0
0,1,31,26,0,0,0,0,0,0,0,0,24,8,7,5,7,5,5,6,6,8,222,0
0,1,35,23,0,0,0,0,0,0,0,0,23,7,6,9,12,5,6,4,5,4,247,0
0,1,43,11,0,0,0,0,0,0,0,0,27,6,4,8,7,7,6,5,4,7,195,0
0,1,48,0,0,0,0,0,0,0,0,0,33,5,9,7,3,6,4,8,5,1,123,0
0,1,50,0,0,0,0,0,0,0,0,0,31,5,9,5,5,7,4,10,3,2,159,0
0,1,49,0,0,0,0,0,0,0,0,0,32,5,1,3,2,2,5,2,7,2,157,0
0,1,51,4,0,0,0,0,0,0,0,0,26,4,7,10,8,4,5,8,6,3,188,0
0,1,47,0,0,0,0,0,0,0,0,0,34,5,8,3,11,2,8,1,6,3,120,0
0,1,47,0,0,0,0,0,0,0,0,0,34,6,5,3,6,7,4,8,3,5,120,0
0,1,52,0,0,0,0,0,0,0,0,0,29,5,11,6,5,4,10,7,2,2,173,0
0,1,41,14,0,0,0,0,0,0,0,0,26,11,5,8,5,4,6,8,4,4,206,0
0,1,43,11,0,0,0,0,0,0,0,0,27,5,7,8,7,6,3,5,6,7,200,0
0,1,45,16,0,0,0,0,0,0,0,0,20,7,7,5,5,7,7,7,6,10,261,0
0,1,54,0,0,0,0,0,0,0,0,0,27,8,4,7,8,8,4,5,5,5,187,0
0,1,46,6,0,0,0,0,0,0,0,0,29,8,6,11,2,5,3,8,6,3,161,0
0,1,48,10,0,0,0,0,0,0,0,0,23,7,7,8,11,4,7,4,4,6,231,0
0,1,50,8,0,0,0,0,0,0,0,0,23,4,12,7,6,6,5,7,6,5,225,0
0,1,39,16,0,0,0,0,0,0,0,0,26,3,6,3,5,4,3,6,2,4,212,0
0,1,44,10,0,0,0,0,0,0,0,0,27,7,6,10,8,3,5,7,3,5,199,0
0,1,38,12,0,0,0,0,0,0,0,0,31,4,7,8,8,3,5,9,5,1,173,0
0,1,47,0,0,0,0,0,0,0,0,0,34,10,7,5,5,7,3,4,2,4,122,0
0,1,38,23,0,0,0,0,0,0,0,0,20,5,2,2,0,1,2,6,4,0,260,0
0,1,43,16,1,0,0,0,0,0,0,0,22,11,7,6,6,7,6,5,3,4,239,0
0,1,44,15,0,0,0,0,0,0,0,0,22,13,6,6,7,4,6,6,5,6,236,0
0,1,45,11,0,0,0,0,0,0,0,0,25,6,10,5,4,8,6,5,6,6,210,0
0,1,50,9,0,0,0,0,0,0,0,0,22,5,6,6,6,11,6,8,6,5,241,0
0,1,48,0,0,0,0,0,0,0,0,0,33,7,4,3,8,5,6,5,5,5,133,0
0,1,50,0,0,0,0,0,0,0,0,0,31,6,5,3,8,5,9,3,7,4,170,0
0,1,46,11,0,0,0,0,0,0,0,0,24,5,6,5,6,7,8,7,8,5,221,0
0,1,39,15,0,0,0,0,0,0,0,0,27,3,7,6,6,7,6,5,9,5,188,0
0,1,41,9,0,0,0,0,0,0,0,0,31,9,9,6,7,4,5,1,6,3,164,0
0,1,50,0,0,0,0,0,0,0,0,0,31,4,5,6,7,9,4,8,3,4,165,0
0,1,38,11,0,0,0,0,0,0,0,0,32,5,4,6,12,7,3,3,4,5,149,0
0,1,44,16,0,0,0,0,0,0,0,0,21,5,6,7,7,7,8,5,9,6,241,0
0,1,50,7,0,0,0,0,0,0,0,0,24,10,6,7,6,5,3,5,5,6,208,0
0,1,47,0,0,0,0,0,0,0,0,0,34,7,6,7,4,3,5,5,5,5,128,0
0,1,48,6,0,0,0,0,0,0,0,0,27,4,10,5,5,3,7,5,3,4,198,0
0,1,52,0,0,0,0,0,0,0,0,0,29,7,6,7,6,6,4,6,8,2,153,0
0,1,49,8,0,0,0,0,0,0,0,0,24,5,5,6,9,9,4,7,7,5,218,0
0,1,37,24,0,0,0,0,0,0,0,0,20,8,7,9,10,5,6,6,5,5,266,0
0,1,49,0,0,0,0,0,0,0,0,0,32,8,6,4,4,7,7,2,5,6,128,0
0,1,47,11,0,0,0,0,0,0,0,0,23,6,8,8,7,4,7,6,5,7,238,0
0,1,50,0,0,0,0,0,0,0,0,0,31,6,5,8,8,9,3,5,2,4,151,0
0,1,48,4,0,0,0,0,0,0,0,0,29,10,4,6,6,3,8,3,5,7,177,0
0,1,47,0,0,0,0,0,0,0,0,0,34,5,2,5,7,8,8,6,5,1,114,0
0,1,47,1,0,0,0,0,0,0,0,0,33,4,4,10,7,7,5,2,5,4,152,0
0,1,38,18,0,0,0,0,0,0,0,0,25,9,6,6,7,6,4,8,5,5,194,0
0,1,53,0,0,0,0,0,0,0,0,0,28,5,7,6,7,4,3,9,7,5,173,0
0,1,46,0,0,0,0,0,0,0,0,0,35,8,5,6,6,5,5,5,3,3,101,0
0,1,49,0,0,0,0,0,0,0,0,0,32,6,7,6,5,3,5,6,6,5,129,0
0,1,42,16,0,0,0,0,0,0,0,0,23,6,7,4,7,6,6,6,7,9,240,0
0,1,38,20,0,0,0,0,0,0,0,0,23,6,11,6,4,8,7,6,8,2,241,0
0,1,48,0,0,0,0,0,0,0,0,0,33,6,5,6,8,8,2,7,3,3,145,0
0,1,53,0,0,0,0,0,0,0,0,0,28,5,7,6,7,5,9,3,7,4,176,0
0,1,46,0,0,0,0,0,0,0,0,0,35,10,4,5,5,4,3,10,3,2,123,0
0,1,46,12,0,0,0,0,0,0,0,0,23,8,6,6,5,5,5,9,8,6,216,0
0,1,44,13,0,0,0,0,0,0,0,0,24,5,8,6,5,6,5,6,3,4,217,0
0,1,49,10,0,0,0,0,0,0,0,0,22,8,6,7,5,5,7,5,5,5,239,0
0,1,55,0,0,0,0,0,0,0,0,0,26,6,7,11,6,3,10,4,5,3,198,0
0,1,38,17,0,0,0,0,0,0,0,0,26,8,5,6,10,7,4,4,6,5,201,0
0,1,49,10,0,0,0,0,0,0,0,0,22,12,6,6,7,6,6,6,5,5,230,0
0,1,38,19,0,0,0,0,0,0,0,0,24,6,8,6,6,6,6,4,6,5,225,0
0,1,50,0,0,0,0,0,0,0,0,0,31,5,8,4,7,4,6,4,5,7,147,0
0,1,51,0,0,0,0,0,0,0,0,0,30,4,10,6,11,4,5,5,4,2,167,0
0,1,44,16,0,0,0,0,0,0,0,0,21,6,7,7,4,8,8,4,5,5,246,0
0,1,47,10,0,0,0,0,0,0,0,0,24,5,7,6,6,9,9,2,4,5,216,0
0,1,41,18,0,0,0,0,0,0,0,0,22,7,8,6,9,8,5,5,6,5,248,0
0,1,32,23,2,0,0,0,0,0,0,0,26,11,4,6,6,8,8,4,5,3,208,0
0,1,44,9,0,0,0,0,0,0,0,0,28,5,7,5,7,4,6,8,6,5,174,0
0,1,36,13,0,0,0,0,0,0,0,0,32,5,7,4,11,6,6,3,2,5,164,0
0,1,44,13,0,0,0,0,0,0,0,0,24,6,12,4,7,5,5,7,5,6,229,0
0,1,33,28,0,0,0,0,0,0,0,0,20,11,7,8,5,7,6,6,5,6,268,0
0,1,32,27,2,0,0,0,0,0,0,0,22,0,5,6,1,5,5,3,0,0,247,0
0,1,48,1,0,0,0,0,0,0,0,0,32,3,6,6,7,6,5,4,4,8,145,0
0,1,34,20,0,0,0,0,0,0,0,0,27,6,5,5,5,5,4,9,7,8,202,0
0,1,48,4,0,0,0,0,0,0,0,0,29,5,6,8,6,4,7,4,2,6,169,0
0,1,47,0,0,0,0,0,0,0,0,0,34,6,9,3,5,3,2,10,3,6,113,0
0,1,47,6,0,0,0,0,0,0,0,0,28,7,9,7,5,4,6,4,6,5,169,0
0,1,31,30,2,0,0,0,0,0,0,0,20,7,7,9,11,6,6,5,6,4,263,0
0,1,37,23,1,0,0,0,0,0,0,0,21,2,3,4,3,1,4,5,3,4,256,0
0,1,50,2,0,0,0,0,0,0,0,0,29,10,5,7,6,7,5,4,5,3,163,0
0,1,51,3,0,0,0,0,0,0,0,0,27,5,4,4,7,5,4,4,4,8,184,0
0,1,44,6,0,0,0,0,0,0,0,0,31,6,5,2,4,8,7,5,8,5,158,0
0,1,48,7,0,0,0,0,0,0,0,0,26,5,8,5,6,10,6,6,5,4,200,0
0,1,47,14,0,0,0,0,0,0,0,0,20,7,7,7,7,6,6,6,9,6,266,0
0,1,45,10,0,0,0,0,0,0,0,0,26,4,7,8,8,5,4,3,3,1,190,0
0,1,53,1,0,0,0,0,0,0,0,0,27,9,9,8,4,5,7,4,5,3,182,0
0,1,48,12,0,0,0,0,0,0,0,0,21,10,5,6,6,11,6,5,5,6,260,0
